Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,año,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,localización,R2,T2,,Coordinates,lat,lon,UNSD Geographical Grouping,Information Source,URL,Source Quality
2017.MMP00692,2017.MMP00692,Incident,Mediterranean,2017-07-31,2017,2017,July,1,0,1,,,1,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"10 miles south of Isla de las Palomas, Tarifa, Spain","10 millas al sur de Isla de las Palomas, Tarifa, España",Sí,Sí,En España,"35.9818229, -5.61715264",35.9818229, -5.61715264,Uncategorized,Diario de Cádiz,http://bit.ly/2fayXTV,1
2017.MMP00641,2017.MMP00641,Incident,Mediterranean,2017-07-16,2017,2017,July,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Body retrieved near Mojácar, Almería, Spain","Cuerpo recuperado cerca de Mojácar, Almería, España",Sí,Sí,En España,"37.13626491, -1.82402224",37.13626491, -1.82402224,Uncategorized,20minutos,http://bit.ly/2usKoMs,3
2017.MMP00638,2017.MMP00638,Incident,Mediterranean,2017-07-15,2017,2017,July,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Body retrieved in Playa de Calahonda, Mijas, Málaga, Spain","Recuperado cadáver en Playa de Calahonda, Mijas, Málaga, España",Sí,Sí,En España,"36.56700096, -4.58561481",36.56700096, -4.58561481,Uncategorized,Diario Sur,http://bit.ly/2u0rfPt,1
2017.MMP00631,2017.MMP00631,Incident,Mediterranean,2017-07-12,2017,2017,July,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"33 miles southeast of Málaga, Spain","33 millas al sureste de Málaga, España",Sí,Sí,En España,"36.63245643, -4.45025054",36.63245643, -4.45025054,Uncategorized,Salvamento Marítimo,http://bit.ly/2thE5qx,5
2017.MMP00602,2017.MMP00602,Incident,Mediterranean,2017-07-04,2017,2017,July,,49,49,3,,,,Unknown,Sub-Saharan Africa (P),Drowning,Morocco,Western Mediterranean,"28 miles southwest of Isla de Alborán, between Morocco and Spain","28 millas al suroeste de la Isla de Alborán, entre Marruecos y España",No,Sí,Cerca de España o de camino,"35.9394333, -3.038769",35.9394333, -3.038769,Uncategorized,Salvamento Marítimo,http://bit.ly/2tFgF2L,5
2017.MMP00524,2017.MMP00524,Incident,Mediterranean,2017-06-20,2017,2017,June,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Morocco,Western Mediterranean,"Body retrieved in Playa Castillejos, Fnideq, Morocco, near the border with Ceuta, Spain","Cuerpo recuperado en Playa Castillejos, Fnideq, Marruecos, cerca de la frontera con Ceuta, España",No,Sí,Cerca de España o de camino,"35.8255136, -5.7245056",35.8255136, -5.7245056,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2sTc50K,3
2017.MMP00499,2017.MMP00499,Incident,Mediterranean,2017-06-16,2017,2017,June,5,0,5,,,,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Spain,Western Mediterranean,"70 miles southeast of Cartagena, Murcia, Spain","70 millas al sureste de Cartagena, Murcia, España",Sí,Sí,En España,"37.5748421, -1.0213542",37.5748421, -1.0213542,Uncategorized,Salvamento Marítimo,http://bit.ly/2twkljM,5
2017.MMP00483,2017.MMP00483,Incident,Mediterranean,2017-06-12,2017,2017,June,2,0,2,,,2,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Bodies found off the coast of Aguadú, Melilla, Spain","Cadáveres encontrados frente a la costa de Aguadú, Melilla, España",Sí,Sí,En España,"35.3142067, -2.944928",35.3142067, -2.944928,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2v2hjI1,3
2017.MMP00469,2017.MMP00469,Incident,Mediterranean,2017-06-09,2017,2017,June,1,0,1,,,1,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Near Playa de los Muertos, Cabo de Gata, Almería, Spain","Cerca de Playa de los Muertos, Cabo de Gata, Almería, España",Sí,Sí,En España,"36.9535799, -1.9029405",36.9535799, -1.9029405,Uncategorized,"Salvamento Marítimo, Europa Press",http://bit.ly/2ssDki9,5
2017.MMP00468,2017.MMP00468,Incident,Mediterranean,2017-06-09,2017,2017,June,1,0,1,,,1,1,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Isleta del Moro, Cabo de Gata, Almería, Spain","Isleta del Moro, Cabo de Gata, Almería, España",Sí,Sí,En España,"36.7463917, -2.1710412",36.7463917, -2.1710412,Uncategorized,Europa Press,http://bit.ly/2ssDki9,1
2017.MMP00390,2017.MMP00390,Incident,Mediterranean,2017-05-19,2017,2017,May,,1,1,24,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Off the coast of Aguadú, Melilla, Spain","Frente a la costa de Aguadú, Melilla, España",Sí,Sí,En España,"35.3142067, -2.9471167",35.3142067, -2.9471167,Uncategorized,Europa Press,http://bit.ly/2raBTku,3
2017.MMP00301,2017.MMP00301,Incident,Mediterranean,2017-04-14,2017,2017,April,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Body found in the coast of Benzú, Ceuta, Spain, near the border with Belyounech, Morocco","Hallan cadáver en la costa de Benzú, Ceuta, España, cerca de la frontera con Belyounech, Marruecos",Sí,Sí,En España,"35.91348956, -5.38081197",35.91348956, -5.38081197,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2tFF4lx,3
2017.MMP00296,2017.MMP00296,Incident,Mediterranean,2017-04-12,2017,2017,April,,5,5,6,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Gibraltar Strait, off the coast of Spain","Estrecho de Gibraltar, frente a la costa de España",Sí,Sí,En España,"36.02588252, -5.32886576",36.02588252, -5.32886576,Uncategorized,"Asociación Pro Derechos Humanos de Andalucía, Caminando Fronteras",http://bit.ly/2hPZdka,3
2017.MMP00294,2017.MMP00294,Incident,Mediterranean,2017-04-11,2017,2017,April,3,0,3,32,1,1,1,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Spain,Western Mediterranean,"Near Alborán, Spain","Cerca de Alborán, España",Sí,Sí,En España,"35.9395944, -3.0364762",35.9395944, -3.0364762,Uncategorized,"Armada Española, Diario Sur",http://bit.ly/2p5kSua,3
2017.MMP00263,2017.MMP00263,Incident,Mediterranean,2017-03-24,2017,2017,March,3,1,4,3,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"11 nautical miles south of Cádiz, Spain","11 millas náuticas al sur de Cádiz, España",Sí,Sí,En España,"36.24883557, -6.34656937",36.24883557, -6.34656937,Uncategorized,Salvamento Marítimo,http://bit.ly/2f0gjhH,5
2017.MMP00223,2017.MMP00223,Incident,Mediterranean,2017-03-03,2017,2017,March,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Body retrieved in Playa Camposoto, San Fernando, Cádiz","Recuperado cadáver en Playa Camposoto, San Fernando, Cádiz",Sí,No,En España,"36.4187595, -6.242722",36.4187595, -6.242722,Uncategorized,"Asociación Pro Derechos Humanos de Andalucía, La Voz de Cádiz",http://bit.ly/2rPJUjv,3
2017.MMP00222,2017.MMP00222,Incident,Mediterranean,2017-03-02,2017,2017,March,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Near Punta Camarinal, Tarifa, Spain","Cerca de Punta Camarinal, Tarifa, España",Sí,Sí,En España,"36.05174306, -5.80319786",36.05174306, -5.80319786,Uncategorized,Salvamento Maritimo via Twitter and La Voz Libre,http://bit.ly/18ibczY,5
2017.MMP00221,2017.MMP00221,Incident,Mediterranean,2017-03-01,2017,2017,March,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Punta Carnero, near Algeciras, Spain","Punta Carnero, cerca de Algeciras, España",Sí,Sí,En España,"36.07557679, -5.41388165",36.07557679, -5.41388165,Uncategorized,Europa Sur,http://bit.ly/2rUCkPA,1
2017.MMP00210,2017.MMP00210,Incident,Mediterranean,2017-02-26,2017,2017,February,1,0,1,,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Body recovered near Cadiz, Spain","Cuerpo recuperado cerca de Cádiz, España",Sí,Sí,En España,"36.4865849, -6.3033107",36.4865849, -6.3033107,Uncategorized,Informador,http://bit.ly/2mzmZTb,1
2017.MMP00205,2017.MMP00205,Incident,Mediterranean,2017-02-23,2017,2017,February,1,0,1,,,1,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Port of Ceuta, Spain ","Puerto de Ceuta, España",Sí,Sí,En España,"35.89378411, -5.31025402",35.89378411, -5.31025402,Uncategorized,"EFE, EuropaPress",http://bit.ly/2muWe27,3
2017.MMP00164,2017.MMP00164,Incident,Mediterranean,2017-02-12,2017,2017,February,,2,2,3,,,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Gibraltar Strait, near Tarifa, Spain","Estrecho de Gibraltar, cerca de Tarifa, España",Sí,Sí,En España,"35.97469196, -5.61539226",35.97469196, -5.61539226,Uncategorized,"Andalucía Informacion, Europa Sur",http://bit.ly/2kFGuYF,3
2017.MMP00117,2017.MMP00117,Incident,Mediterranean,2017-01-30,2017,2017,January,,3,3,11,,,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Gibraltar Strait, 16 miles away from Cabo de Gata, Spain","Estrecho de Gibraltar, a 16 millas de Cabo de Gata, España",Sí,Sí,En España,"36.7464316, -2.1720646",36.7464316, -2.1720646,Uncategorized,El Mundo,http://bit.ly/2lOBodV,1
2017.MMP00042,2017.MMP00042,Incident,Mediterranean,2017-01-14,2017,2017,January,8,7,15,4,1,6,1,"Congo,Morocco,Unknown",Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Bodies found on the coast of Algeciras and Tarifa, Spain","Hallan cadáveres en la costa de Algeciras y Tarifa, España",Sí,Sí,En España,"35.99913837, -5.61058574",35.99913837, -5.61058574,Uncategorized,"El Confidencial, UNHCR (Spanish Civil Guard)",http://bit.ly/2jg0UHY,5
2017.MMP00043,2017.MMP00043,Incident,Mediterranean,2017-01-14,2017,2017,January,1,0,1,7,1,,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Mediterranean,"Body recovered 35 nautical miles east of Ceuta, Spain","Cuerpo recuperado a 35 millas náuticas al este de Ceuta, España",Sí,Sí,En España,"35.92788216, -5.29450409",35.92788216, -5.29450409,Uncategorized,EFE,http://bit.ly/2jPBVdF,1
2016.MMP007703,2016.MMP007703,Incident,Mediterranean,2016-11-25,2016,2016,November,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Almadraba, Off the coast of Ceuta, Spain","Almadraba, frente a la costa de Ceuta, España",Sí,Sí,En España,"35.891802, -5.333986",35.891802, -5.333986,Uncategorized,EFE,http://bit.ly/2gHNL9k,1
2016.MMP007524,2016.MMP007524,Incident,Mediterranean,2016-10-12,2016,2016,October,1,3,4,,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Unspecified location off the coast of Ceuta, Spain","Ubicación no especificada frente a la costa de Ceuta, España",Sí,Sí,En España,"35.895385, -5.334817",35.895385, -5.334817,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2mEEn9c,3
2016.MMP007426,2016.MMP007426,Incident,Europe,2016-09-10,2016,2016,September,1,0,1,,,,,Unknown,Unknown,Mixed or unknown,Spain,,"Informal migrant camp outside Mogul, Huelva, Spain","Campamento informal de migrantes a las afueras de Mogul, Huelva, España",Sí,Sí,En España,"37.261167, -6.955913",37.261167, -6.955913,Southern Europe,OK Diario,http://bit.ly/2da89hm,1
2016.MMP007378,2016.MMP007378,Incident,Mediterranean,2016-08-26,2016,2016,August,1,0,1,,,1,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Body found on beach in La Mamola, Granada, Spain","Hallan cadáver en la playa de La Mamola, Granada, España",Sí,Sí,En España,"36.74527, -3.281737",36.74527, -3.281737,Uncategorized,Europa Press,http://bit.ly/2cDir8b,1
2016.MMP007371,2016.MMP007371,Incident,Mediterranean,2016-08-23,2016,2016,August,,7,7,,,7,,"Côte d'Ivoire,Gambia,Guinea",Western Africa,Drowning,Morocco,Western Mediterranean,"Unspecifed location between Morocco and Tarifa, Spain","Ubicación no especificada entre Marruecos y Tarifa, España",No,Sí,Cerca de España o de camino,"35.932806, -5.646866",35.932806, -5.646866,Uncategorized,Olive Press,http://bit.ly/2c7ONdw,1
2016.MMP007351,2016.MMP007351,Incident,Mediterranean,2016-08-17,2016,2016,August,,1,1,1,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Within 150 meters of the coast of Punda Rodeo, Cadiz, Spain","A 150 metros de la costa de Punda Rodeo, Cádiz, España",Sí,Sí,En España,"36.527404, -6.334262",36.527404, -6.334262,Uncategorized,Diario de Avisos,http://bit.ly/2bGvCsU,1
2016.MMP007345,2016.MMP007345,Incident,Mediterranean,2016-08-15,2016,2016,August,1,0,1,,,1,,Unknown,Northern Africa,Mixed or unknown,Spain,Western Mediterranean,"Beach near Almuñécar, Granada, Spain","Playa cerca de Almuñécar, Granada, España",Sí,Sí,En España,"36.725051, -3.737954",36.725051, -3.737954,Uncategorized,La Sexta TV,http://bit.ly/2b0GJKe,1
2016.MMP007336,2016.MMP007336,Incident,Mediterranean,2016-08-11,2016,2016,August,,9,9,,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Unspecified location near Ceuta, Spain","Ubicación no especificada cerca de Ceuta, España",Sí,Sí,En España,"35.895385, -5.334817",35.895385, -5.334817,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2msMY1K,3
2016.MMP00523,2016.MMP00523,Incident,Mediterranean,2016-06-07,2016,2016,June,1,0,1,3,,1,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Morocco,Western Mediterranean,"Hospital in Nador, Morocco after attempting to reach through sewer Melilla, Spain","Hospital en Nador, Marruecos, tras intentar llegar por el alcantarillado a Melilla, España",No,Sí,Cerca de España o de camino,"35.164742, -2.953517",35.164742, -2.953517,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/1VLJ3aI,3
2016.MMP00457,2016.MMP00457,Incident,Mediterranean,2016-05-19,2016,2016,May,,45,45,,7,,,Unknown,Unknown,Drowning,Morocco,Western Mediterranean,"Unspecified location between Al-Hoceima, Morocco, and Spain","Ubicación no especificada entre Alhucemas, Marruecos y España",No,Sí,Cerca de España o de camino,"35.444132, -4.070814",35.444132, -4.070814,Uncategorized,"Asociación Pro Derechos Humanos de Andalucía, El Confidencial",http://bit.ly/2qY91jF,3
2016.MMP00437,2016.MMP00437,Incident,Northern Africa,2016-05-13,2016,2016,May,,57,57,,,,,"Côte d'Ivoire,Guinea",Western Africa,Drowning,Western Sahara,Western Africa / Atlantic route to the Canary Islands,"Between Western Sahara and Canary Islands, Spain","Entre el Sáhara Occidental y las Islas Canarias, España",No,Sí,Cerca de España o de camino,"26.391042, -16.410136",26.391042, -16.410136,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,http://bit.ly/2rwXHJQ,3
2016.MMP00434,2016.MMP00434,Incident,Mediterranean,2016-05-12,2016,2016,May,1,0,1,,,1,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Port of Ceuta, Spain","Puerto de Ceuta, España",Sí,Sí,En España,"35.895385, -5.334817",35.895385, -5.334817,Uncategorized,"Asociación Pro Derechos Humanos de Andalucía, Yabiladi",http://bit.ly/2mSq18J,3
2016.MMP00433,2016.MMP00433,Incident,Northern Africa,2016-05-11,2016,2016,May,10,10,20,29,,,,Unknown,Sub-Saharan Africa (P),Drowning,Western Sahara,Western Africa / Atlantic route to the Canary Islands,"Between Cabo Bojador, Western Sahara, and Canary Islands, Spain","Entre Cabo Bojador, Sáhara Occidental, y las Islas Canarias, España",No,Sí,Cerca de España o de camino,"26.836883, -15.793979",26.836883, -15.793979,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,http://bit.ly/2azjbL5,3
2016.MMP00427,2016.MMP00427,Incident,Mediterranean,2016-05-09,2016,2016,May,1,0,1,,,,,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"16 miles off the coast of Vélez-Málaga, Spain","A 16 millas de la costa de Vélez-Málaga, España",Sí,Sí,En España,"36.737272, -4.10063",36.737272, -4.10063,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2aQCQvf,3
2016.MMP00422,2016.MMP00422,Incident,Mediterranean,2016-05-05,2016,2016,May,1,0,1,,,,1,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Harbor of Melilla, Spain","Puerto de Melilla, España",Sí,Sí,En España,"35.28627, -2.950878",35.28627, -2.950878,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,,3
2016.MMP00403,2016.MMP00403,Incident,Mediterranean,2016-04-23,2016,2016,April,,3,3,1,,,,Unknown,Northern Africa,Drowning,Spain,Western Mediterranean,"Off the coast of Cabo de Gata, Almería, Spain","Frente a la costa de Cabo de Gata, Almería, España",Sí,Sí,En España,"36.727191, -2.165285",36.727191, -2.165285,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,,3
2016.MMP00375,2016.MMP00375,Incident,Mediterranean,2016-04-16,2016,2016,April,,6,6,,,,,"Cameroon,Côte d'Ivoire,Gambia,Mauritania,Unknown",Sub-Saharan Africa (P),Drowning,Spain,Western Mediterranean,"Off the coast of Motril, Almería, Spain","Frente a la costa de Motril, Almería, España",Sí,Sí,En España,"36.748932, -3.527553",36.748932, -3.527553,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,http://bit.ly/2mSq18J,3
2016.MMP00252,2016.MMP00252,Incident,Mediterranean,2016-03-12,2016,2016,March,1,0,1,,,,1,Unknown,Northern Africa,Drowning,Spain,Western Mediterranean,"Harbor of Melilla, Spain","Puerto de Melilla, España",Sí,Sí,En España,"35.28627, -2.950878",35.28627, -2.950878,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,http://bit.ly/2bcfj7V,3
2016.MMP00235,2016.MMP00235,Incident,Mediterranean,2016-03-04,2016,2016,March,,20,20,,2,,,Unknown,Northern Africa,Mixed or unknown,Spain,Western Mediterranean,"Near Almería, Spain","Cerca de Almería, España",Sí,Sí,En España,"36.841527, -2.474626",36.841527, -2.474626,Uncategorized,Asociacion Pro Derechos Humanos de Andalucia,,3
2016.MMP00156,2016.MMP00156,Incident,Mediterranean,2016-02-16,2016,2016,February,1,0,1,,,1,,Algeria,Northern Africa,Mixed or unknown,Spain,Western Mediterranean,"Found dead in a boat in Algeciras, Cádiz, Spain, that had crossed the Strait of Gibraltar","Hallado muerto en un barco en Algeciras, Cádiz, España, que había cruzado el Estrecho de Gibraltar",Sí,Sí,En España,"35.944419, -5.794609",35.944419, -5.794609,Uncategorized,Spanish Ministry of the Interior via IOM Spain,http://bit.ly/1UyM35b,5
2016.MMP00150,2016.MMP00150,Incident,Northern Africa,2016-02-12,2016,2016,February,,28,28,,,,,Unknown,Sub-Saharan Africa (P),Drowning,Mauritania,Western Africa / Atlantic route to the Canary Islands,"Between Bountilla, Mauritania and Gran Canaria, Spain","Entre Bountilla, Mauritania y Gran Canaria, España",No,Sí,Cerca de España o de camino,"26.945529, -15.594381",26.945529, -15.594381,Uncategorized,Asociación Pro Derechos Humanos de Andalucía,http://bit.ly/2aN37cC,3
2016.MMP00134,"2016.MMP00134134,2016.MMP00134135",Split Incident,Northern Africa,2016-02-07,2016,2016,February,1,56,57,-1,,1,,Unknown,Sub-Saharan Africa (P),"Drowning,Harsh environmental conditions / lack of adequate shelter, food, water",Western Sahara,Western Africa / Atlantic route to the Canary Islands,"Between Dakhla, Western Sahara and Gran Canaria, Spain","Entre Dajla, Sáhara Occidental y Gran Canaria, España",No,Sí,Cerca de España o de camino,"26.945529, -15.594381",26.945529, -15.594381,Uncategorized,"Asociación Pro Derechos Humanos de Andalucía,Canarias7","http://bit.ly/1SLpxdH,http://bit.ly/2qSWQ3s","1,3"
